NOVA2	4858	Essential
NPAS3	64067	Essential
NPAS4	266743	Essential
NPC1	4864	Essential
NPC2	10577	Essential
NPEPPS	9520	Essential
NPHP1	4867	Essential
NPHP3	27031	Essential
NPHP4	261734	Essential
NPHS1	4868	Essential
NPHS2	7827	Essential
NPLOC4	55666	Essential
NPM1	4869	Essential
NPM2	10361	Essential
NPPC	4880	Essential
NPR1	4881	Essential
NPR2	4882	Essential
NPR3	4883	Essential
NPRL3	8131	Essential
NPY2R	4887	Essential
NR0B1	190	Essential
NR1D1	9572	Essential
NR1D2	9975	Essential
NR1H2	7376	Essential
NR1H3	10062	Essential
NR2C2	7182	Essential
NR2E1	7101	Essential
NR2F1	7025	Essential
NR2F2	7026	Essential
NR3C1	2908	Essential
NR3C2	4306	Essential
NR4A1	3164	Essential
NR4A2	4929	Essential
NR4A3	8013	Essential
NR5A1	2516	Essential
NR5A2	2494	Essential
NR6A1	2649	Essential
NRARP	441478	Essential
NRAS	4893	Essential
NRBP1	29959	Essential
NRCAM	4897	Essential
NRD1	4898	Essential
NRF1	4899	Essential
NRG1	3084	Essential
NRG2	9542	Essential
NRIP1	8204	Essential
NRK	203447	Essential
NRP1	8829	Essential
NRP2	8828	Essential
NRXN1	9378	Essential
NRXN2	9379	Essential
NRXN3	9369	Essential
NSD1	64324	Essential
NSDHL	50814	Essential
NSUN2	54888	Essential
NSUN7	79730	Essential
NTAN1	123803	Essential
NTF3	4908	Essential
NTF4	4909	Essential
NTN1	9423	Essential
NTRK1	4914	Essential
NTRK2	4915	Essential
NTRK3	4916	Essential
TRNAU1	7234	Essential
NUAK1	9891	Essential
NUAK2	81788	Essential
NUMA1	4926	Essential
NUMB	8650	Essential
NUMBL	9253	Essential
NUP133	55746	Essential
NUP155	9631	Essential
NUP210L	91181	Essential
NUP214	8021	Essential
NUP50	10762	Essential
NUP62	23636	Essential
NUP98	4928	Essential
NUSAP1	51203	Essential
NXF1	10482	Essential
NXF2	56001	Essential
NXN	64359	Essential
NXPH1	30010	Essential
OAT	4942	Essential
OAZ3	51686	Essential
OCA2	4948	Essential
OCLN	100506658	Essential
OCRL	4952	Essential
ODC1	4953	Essential
ODF1	4956	Essential
ODF2	4957	Essential
OFD1	8481	Essential
OGG1	4968	Essential
OGT	8473	Essential
OLFM1	10439	Essential
OLIG1	116448	Essential
OLIG2	10215	Essential
OLIG3	167826	Essential
ONECUT1	3175	Essential
OOEP	441161	Essential
OPA1	4976	Essential
OPA3	80207	Essential
OPHN1	4983	Essential
OPRM1	4988	Essential
ORAI1	84876	Essential
OSR1	130497	Essential
OSR2	116039	Essential
OSTM1	28962	Essential
OTC	5009	Essential
OTOG	340990	Essential
OTP	23440	Essential
OTX1	5013	Essential
OTX2	5015	Essential
OVOL1	5017	Essential
OVOL2	58495	Essential
OXCT1	5019	Essential
OXR1	55074	Essential
OXSR1	9943	Essential
OXT	5020	Essential
P2RX1	5023	Essential
P2RX2	22953	Essential
P2RX3	5024	Essential
P2RY4	5030	Essential
P4HA1	5033	Essential
PABPC1L	80336	Essential
PADI4	23569	Essential
PADI6	353238	Essential
PAFAH1B1	5048	Essential
PAFAH1B2	5049	Essential
PAFAH1B3	5050	Essential
PAIP2	51247	Essential
PAIP2B	400961	Essential
PAK2	5062	Essential
PAK4	10298	Essential
PALB2	79728	Essential
PALLD	23022	Essential
PAM	5066	Essential
PANK1	53354	Essential
PANK2	80025	Essential
PANK3	79646	Essential
PAPOLB	56903	Essential
PAPSS2	9060	Essential
PARD3	56288	Essential
PARG	8505	Essential
PARK2	5071	Essential
PARL	55486	Essential
PARP1	142	Essential
PARP2	10038	Essential
PARVA	55742	Essential
PATZ1	23598	Essential
PAX1	5075	Essential
PAX2	5076	Essential
PAX3	5077	Essential
PAX4	5078	Essential
PAX5	5079	Essential
PAX6	5080	Essential
PAX7	5081	Essential
PAX8	7849	Essential
PAX9	5083	Essential
PAXIP1	22976	Essential
PBRM1	55193	Essential
PBX1	5087	Essential
PBX2	5089	Essential
PBX3	5090	Essential
PCCA	5095	Essential
PCDH10	57575	Essential
PCGF2	7703	Essential
PCID2	55795	Essential
PCK1	5105	Essential
PCLO	27445	Essential
PCMT1	5110	Essential
PCNA	5111	Essential
PCNT	5116	Essential
PCSK1	5122	Essential
PCSK2	5126	Essential
PCSK4	54760	Essential
PCSK5	5125	Essential
PCSK6	5046	Essential
PCYT1A	5130	Essential
PCYT1B	9468	Essential
PCYT2	5833	Essential
PDCD10	11235	Essential
PDCD2	5134	Essential
PDCD4	27250	Essential
PDE2A	5138	Essential
PDE3A	5139	Essential
PDE4B	5142	Essential
PDE4D	5144	Essential
PDGFA	5154	Essential
PDGFB	5155	Essential
PDGFC	56034	Essential
PDGFRA	5156	Essential
PDGFRB	5159	Essential
PDHA1	5160	Essential
PDIA3	2923	Essential
PDILT	204474	Essential
PDLIM3	27295	Essential
PDPK1	5170	Essential
PDPN	10630	Essential
PDS5A	23244	Essential
PDS5B	23047	Essential
PDSS2	57107	Essential
PDX1	3651	Essential
PDXK	8566	Essential
PEG10	23089	Essential
PEG3	5178	Essential
PELO	53918	Essential
PEMT	10400	Essential
PER1	5187	Essential
PER2	8864	Essential
PERP	64065	Essential
PES1	23481	Essential
PEX11A	8800	Essential
PEX11B	8799	Essential
PEX13	5194	Essential
PEX14	5195	Essential
PEX2	5828	Essential
PEX5	5830	Essential
PEX7	5191	Essential
PFAS	5198	Essential
PFDN1	5201	Essential
PFDN2	5202	Essential
PFDN5	5204	Essential
PFKFB3	5209	Essential
PFKL	5211	Essential
PFKM	5213	Essential
PFN1	5216	Essential
PFN2	5217	Essential
PGAP1	80055	Essential
PGGT1B	5229	Essential
PGK2	5232	Essential
PGM3	5238	Essential
PGR	5241	Essential
PHACTR4	65979	Essential
PHB	5245	Essential
PHB2	11331	Essential
PHC1	1911	Essential
PHC2	1912	Essential
PHEX	5251	Essential
PHF13	148479	Essential
PHF14	9678	Essential
PHF17	79960	Essential
PHF21A	51317	Essential
PHF5A	84844	Essential
PHGDH	26227	Essential
PHIP	55023	Essential
PHOSPHO1	162466	Essential
PHOX2A	401	Essential
PHOX2B	8929	Essential
PI4K2A	55361	Essential
PI4KA	5297	Essential
PIAS1	8554	Essential
PIAS4	51588	Essential
PICALM	8301	Essential
PICK1	9463	Essential
PIFO	128344	Essential
PIGA	5277	Essential
PIK3C2A	5286	Essential
PIK3C3	5289	Essential
PIK3CA	5290	Essential
PIK3CB	5291	Essential
PIK3R1	5295	Essential
PIKFYVE	200576	Essential
PIN1	5300	Essential
PINX1	54984	Essential
PIP4K2B	8396	Essential
PIP5K1A	8394	Essential
PIP5K1B	8395	Essential
PIP5K1C	23396	Essential
PISD	23761	Essential
PITPNA	5306	Essential
PITPNB	23760	Essential
PITX1	5307	Essential
PITX2	5308	Essential
PITX3	5309	Essential
PIWIL1	9271	Essential
PIWIL2	55124	Essential
PIWIL4	143689	Essential
PKD1	5310	Essential
PKD1L1	168507	Essential
PKD2	5311	Essential
PKDCC	91461	Essential
PKHD1	5314	Essential
PKM	5315	Essential
PKNOX1	5316	Essential
PKP2	5318	Essential
PLA2G3	50487	Essential
PLA2G4A	5321	Essential
PLA2G6	8398	Essential
PLAC1	10761	Essential
PLAG1	5324	Essential
PLAGL1	5325	Essential
PLAGL2	5326	Essential
PLAT	5327	Essential
PLAU	5328	Essential
PLCB1	23236	Essential
PLCB3	5331	Essential
PLCB4	5332	Essential
PLCD4	84812	Essential
PLCG1	5335	Essential
PLCG2	5336	Essential
PLD6	201164	Essential
PLEC	5339	Essential
PLEKHA1	59338	Essential
PLEKHA5	54477	Essential
PLG	5340	Essential
PLIN2	123	Essential
PLK1	5347	Essential
PLK2	10769	Essential
PLK3	1263	Essential
PLK4	10733	Essential
PLN	5350	Essential
PLOD1	5351	Essential
PLOD3	8985	Essential
PLP1	5354	Essential
PLRG1	5356	Essential
PLTP	5360	Essential
PLXNB2	23654	Essential
PLXND1	23129	Essential
PMCH	5367	Essential
PML	5371	Essential
PMM2	5373	Essential
PMP22	5376	Essential
PMPCB	9512	Essential
PMS2	5395	Essential
PNN	5411	Essential
PNP	4860	Essential
PNPLA2	57104	Essential
PNPLA6	10908	Essential
PNPLA8	50640	Essential
PNPO	55163	Essential
PNPT1	87178	Essential
PODXL	5420	Essential
POFUT1	23509	Essential
POFUT2	23275	Essential
POGLUT1	56983	Essential
POLB	5423	Essential
POLD1	5424	Essential
POLE	5426	Essential
POLG	5428	Essential
POLG2	11232	Essential
POLR1B	84172	Essential
POLR1E	64425	Essential
POLR2A	5430	Essential
POMC	5443	Essential
POMGNT1	55624	Essential
POMT1	10585	Essential
POMT2	29954	Essential
PON3	5446	Essential
POR	5447	Essential
PORCN	64840	Essential
POSTN	10631	Essential
POT1	25913	Essential
POU2F1	5451	Essential
POU2F2	5452	Essential
POU2F3	25833	Essential
POU3F1	5453	Essential
POU3F2	5454	Essential
POU3F3	5455	Essential
POU4F1	5457	Essential
POU4F3	5459	Essential
POU5F1	5460	Essential
POU5F2	134187	Essential
PPAP2B	8613	Essential
PPARD	5467	Essential
PPARGC1A	10891	Essential
PPARGC1B	133522	Essential
PPHLN1	51535	Essential
PPIA	5478	Essential
PPIB	5479	Essential
PPM1B	5495	Essential
PPM1D	8493	Essential
PPM1F	9647	Essential
PPM1G	5496	Essential
PPM1K	152926	Essential
PPME1	51400	Essential
PPP1CB	5500	Essential
PPP1CC	5501	Essential
PPP1R10	5514	Essential
PPP1R12A	4659	Essential
PPP1R13L	10848	Essential
PPP1R14C	81706	Essential
PPP1R15A	23645	Essential
PPP1R15B	84919	Essential
PPP1R3C	5507	Essential
PPP1R8	5511	Essential
PPP2CA	5515	Essential
PPP2R1A	5518	Essential
PPP2R5D	5528	Essential
PPP3CA	5530	Essential
PPP3R1	5534	Essential
PPP4C	5531	Essential
PPP5C	5536	Essential
PPRC1	23082	Essential
PPT1	5538	Essential
PPT2	9374	Essential
PRDM1	639	Essential
PRDM14	63978	Essential
PRDM16	63976	Essential
PRDM2	7799	Essential
PRDM9	56979	Essential
PRDX1	5052	Essential
PRF1	5551	Essential
PRICKLE1	144165	Essential
PRKAB1	5564	Essential
PRKAB2	5565	Essential
PRKACA	5566	Essential
PRKACB	5567	Essential
PRKAR1A	5573	Essential
PRKCD	5580	Essential
PRKCE	5581	Essential
PRKCH	5583	Essential
PRKCI	5584	Essential
PRKCSH	5589	Essential
PRKD1	5587	Essential
PRKG1	5592	Essential
PRKRA	8575	Essential
PRL	5617	Essential
PRLR	5618	Essential
PRM1	5619	Essential
PRM2	5620	Essential
PRMT1	3276	Essential
PRMT3	10196	Essential
PRMT5	10419	Essential
PRND	23627	Essential
PRNP	5621	Essential
PROC	5624	Essential
PROCR	10544	Essential
PROKR2	128674	Essential
PROM1	8842	Essential
PROP1	5626	Essential
PROS1	5627	Essential
PROX1	5629	Essential
PROZ	8858	Essential
PRPF19	27339	Essential
PRPF3	9129	Essential
PRPF31	26121	Essential
PRRX1	5396	Essential
PRRX2	51450	Essential
PRRXL1	117065	Essential
PRSS21	10942	Essential
PRSS8	5652	Essential
PSAP	5660	Essential
PSAT1	29968	Essential
PSEN1	5663	Essential
PSEN2	5664	Essential
PSENEN	55851	Essential
PSIP1	11168	Essential
PSMC1	5700	Essential
PSMC3	5702	Essential
PSMC3IP	29893	Essential
PSMC4	5704	Essential
PSMD4	5710	Essential
PSMD7	5713	Essential
PSME4	23198	Essential
PSMG1	8624	Essential
PTBP2	58155	Essential
PTCH1	5727	Essential
PTDSS1	9791	Essential
PTDSS2	81490	Essential
PTF1A	256297	Essential
PTGDR	5729	Essential
PTGDS	5730	Essential
PTGER2	5732	Essential
PTGER4	5734	Essential
PTGES3	10728	Essential
PTGIR	5739	Essential
PTGS1	5742	Essential
PTGS2	5743	Essential
PTH	5741	Essential
PTH1R	5745	Essential
PTH2	113091	Essential
PTHLH	5744	Essential
PTK2	5747	Essential
PTK7	5754	Essential
PTN	5764	Essential
PTPMT1	114971	Essential
PTPN1	5770	Essential
PTPN11	5781	Essential
PTPN12	5782	Essential
PTPN2	5771	Essential
PTPN22	26191	Essential
PTPN23	25930	Essential
PTPN6	5777	Essential
PTPN9	5780	Essential
PTPRB	5787	Essential
PTPRC	5788	Essential
PTPRD	5789	Essential
PTPRF	5792	Essential
PTPRJ	5795	Essential
PTPRS	5802	Essential
PTPRVP	148713	Essential
PTRH2	51651	Essential
PTS	5805	Essential
PTTG1	9232	Essential
PTX3	5806	Essential
PUM1	9698	Essential
PURA	5813	Essential
PVRL1	5818	Essential
PVRL2	5819	Essential
PVRL3	25945	Essential
PXN	5829	Essential
PYGO1	26108	Essential
PYGO2	90780	Essential
PZP	5858	Essential
QKI	9444	Essential
RAB23	51715	Essential
RAB3A	5864	Essential
RAB3B	5865	Essential
RAB3C	115827	Essential
RAB3D	9545	Essential
RAB5C	5878	Essential
RAB8A	4218	Essential
RABGEF1	27342	Essential
RABGGTA	5875	Essential
RACGAP1	29127	Essential
RAD17	5884	Essential
RAD18	56852	Essential
RAD21	5885	Essential
RAD21L1	642636	Essential
RAD23A	5886	Essential
RAD23B	5887	Essential
RAD50	10111	Essential
RAD51	5888	Essential
RAD51B	5890	Essential
RAD51C	5889	Essential
RAD51D	5892	Essential
RAD52	5893	Essential
RAD54L2	23132	Essential
RAD9A	5883	Essential
RAD9B	144715	Essential
RAE1	8480	Essential
RAF1	5894	Essential
RAG1	5896	Essential
RAG2	5897	Essential
RAI1	10743	Essential
RALGAPB	57148	Essential
RAMP2	10266	Essential
RANBP1	5902	Essential
RANBP2	5903	Essential
RANBP9	10048	Essential
RANGAP1	5905	Essential
RAP1A	5906	Essential
RAP1B	5908	Essential
RAPGEF1	2889	Essential
RAPGEF2	9693	Essential
RAPSN	5913	Essential
RARA	5914	Essential
RARB	5915	Essential
RARG	5916	Essential
RARS	5917	Essential
RARS2	57038	Essential
RASA1	5921	Essential
RASA3	22821	Essential
RASIP1	54922	Essential
RASSF1	11186	Essential
RASSF2	9770	Essential
RASSF9	9182	Essential
RAX	30062	Essential
RB1	5925	Essential
RB1CC1	9821	Essential
RBBP6	5930	Essential
RBBP8	5932	Essential
RBFOX1	54715	Essential
RBFOX2	23543	Essential
RBL1	5933	Essential
RBL2	5934	Essential
RBM15	64783	Essential
RBM19	9904	Essential
RBM39	9584	Essential
RBMS1	5937	Essential
RBPJ	3516	Essential
RBX1	9978	Essential
RC3H1	149041	Essential
RCAN1	1827	Essential
RCE1	9986	Essential
RDH10	157506	Essential
REC8	9985	Essential
RECK	8434	Essential
RECQL4	9401	Essential
REL	5966	Essential
RELA	5970	Essential
RELB	5971	Essential
RELN	5649	Essential
REN	5972	Essential
RERE	473	Essential
RESP18	389075	Essential
REST	5978	Essential
RET	5979	Essential
REV1	51455	Essential
REV3L	5980	Essential
RFK	55312	Essential
RFNG	5986	Essential
RFWD2	64326	Essential
RFX1	5989	Essential
RFX3	5991	Essential
RFX4	5992	Essential
RFX6	222546	Essential
RGMA	56963	Essential
RGMB	285704	Essential
RGS10	6001	Essential
RGS14	10636	Essential
RGS4	5999	Essential
RGS5	8490	Essential
RHBDF1	64285	Essential
RHCG	51458	Essential
RHEB	6009	Essential
RHEBL1	121268	Essential
RHOA	387	Essential
RHOBTB3	22836	Essential
RHOT1	55288	Essential
RIC8A	60626	Essential
RIF1	55183	Essential
RIMS1	22999	Essential
RIMS2	9699	Essential
RINT1	60561	Essential
RIPK1	8737	Essential
RIPK3	11035	Essential
RIPK4	54101	Essential
RIPPLY2	134701	Essential
DSCR6	53820	Essential
RLIM	51132	Essential
RLN1	6013	Essential
RMI1	80010	Essential
RMRP	6023	Essential
RNASE10	338879	Essential
RNASEH1	246243	Essential
RNASEH2B	79621	Essential
RNASEH2C	84153	Essential
RND3	390	Essential
RNF111	54778	Essential
RNF17	56163	Essential
RNF2	6045	Essential
RNF4	6047	Essential
RNF41	10193	Essential
RNF7	9616	Essential
RNF8	9025	Essential
ROBO1	6091	Essential
ROBO2	6092	Essential
ROBO3	64221	Essential
ROCK1	6093	Essential
ROCK2	9475	Essential
ROR1	4919	Essential
ROR2	4920	Essential
RORA	6095	Essential
RORB	6096	Essential
ROS1	6098	Essential
RPA1	6117	Essential
RPAP2	79871	Essential
RPGRIP1L	23322	Essential
RPL24	6152	Essential
RPL27A	6157	Essential
RPL29	6159	Essential
RPL38	6169	Essential
RPN2	6185	Essential
RPS19	6223	Essential
RPS20	6224	Essential
RPS6KA3	6197	Essential
RPS6KB1	6198	Essential
RPS6KB2	6199	Essential
RPSA	3921	Essential
RPTOR	57521	Essential
RQCD1	9125	Essential
RRM2B	50484	Essential
RRN3	54700	Essential
RSPH1	89765	Essential
RSPO1	284654	Essential
RSPO2	340419	Essential
RSPO3	84870	Essential
RTEL1	51750	Essential
RTF1	23168	Essential
RTL1	388015	Essential
RTN4	57142	Essential
RTP1	132112	Essential
RTP2	344892	Essential
RTTN	25914	Essential
RUNDC1	146923	Essential
RUNX1	861	Essential
RUNX1T1	862	Essential
RUNX2	860	Essential
RUNX3	864	Essential
RUVBL2	10856	Essential
RXFP1	59350	Essential
RXFP2	122042	Essential
RXRA	6256	Essential
RXRB	6257	Essential
RXRG	6258	Essential
RYBP	23429	Essential
RYK	6259	Essential
RYR1	6261	Essential
RYR2	6262	Essential
S100A4	6275	Essential
S100A8	6279	Essential
S1PR1	1901	Essential
S1PR2	9294	Essential
S1PR3	1903	Essential
S1PR4	8698	Essential
SAFB	6294	Essential
SALL1	6299	Essential
SALL2	6297	Essential
SALL3	27164	Essential
SALL4	57167	Essential
SAR1B	51128	Essential
SAT1	6303	Essential
SATB1	6304	Essential
SATB2	23314	Essential
SAV1	60485	Essential
SBDS	51119	Essential
SBF1	6305	Essential
MSMO1	6307	Essential
SC5DL	6309	Essential
SCARB1	949	Essential
SCARB2	950	Essential
SCD	6319	Essential
SCG5	6447	Essential
SCGB1A1	7356	Essential
SCHIP1	29970	Essential
SCMH1	22955	Essential
SCN1A	6323	Essential
SCN1B	6324	Essential
SCN2A1	6325	Essential
SCN3A	6328	Essential
SCN4A	6329	Essential
SCN5A	6331	Essential
SCN8A	6334	Essential
SCN9A	6335	Essential
SCNM1	79005	Essential
SCNN1A	6337	Essential
SCNN1B	6338	Essential
SCNN1G	6340	Essential
SCO1	6341	Essential
SCO2	9997	Essential
SCRIB	23513	Essential
SCUBE1	80274	Essential
SCXB	642658	Essential
SCYL1	57410	Essential
SDCCAG8	10806	Essential
SDHC	6391	Essential
SDHD	6392	Essential
SEC23A	10484	Essential
SEC23B	10483	Essential
SEC23IP	11196	Essential
SEC24B	10427	Essential
SEC63	11231	Essential
SEH1L	81929	Essential
SEL1L	6400	Essential
SELE	6401	Essential
SELP	6403	Essential
SELPLG	6404	Essential
SEMA3A	10371	Essential
SEMA3C	10512	Essential
SEMA4C	54910	Essential
SEMA5A	9037	Essential
SENP2	59343	Essential
SENP6	26054	Essential
SEPP1	6414	Essential
SEPT12	124404	Essential
SEPT4	5414	Essential
SERP1	27230	Essential
SERPINA10	51156	Essential
SERPINA5	5104	Essential
SERPINB2	5055	Essential
SERPINB5	5268	Essential
SERPINC1	462	Essential
SERPIND1	3053	Essential
SERPINE1	5054	Essential
SERPINE2	5270	Essential
SERPINH1	871	Essential
SERPINI2	5276	Essential
SETD1A	9739	Essential
SETD2	29072	Essential
SETD7	80854	Essential
SETD8	387893	Essential
SETDB1	9869	Essential
SF1	7536	Essential
SF3A1	10291	Essential
SF3B1	23451	Essential
SFN	2810	Essential
SPI1	6688	Essential
SFPQ	6421	Essential
SFRP1	6422	Essential
SFRP2	6423	Essential
SFRP4	6424	Essential
SFRP5	6425	Essential
SFTPA1B	6435	Essential
SFTPB	6439	Essential
SFTPC	6440	Essential
SGCD	6444	Essential
SGCG	6445	Essential
SGMS1	259230	Essential
SGOL1	151648	Essential
SGOL2	151246	Essential
SGPL1	8879	Essential
SGSH	6448	Essential
SH2B1	25970	Essential
SH2D3C	10044	Essential
SH3BP2	6452	Essential
SH3PXD2B	285590	Essential
SHANK1	50944	Essential
SHANK2	22941	Essential
SHARPIN	81858	Essential
SHB	6461	Essential
SHH	6469	Essential
SHISA2	387914	Essential
SHOC2	8036	Essential
SHOX2	6474	Essential
SHROOM3	57619	Essential
SIAH1	6477	Essential
SIAH2	6478	Essential
SIK3	23387	Essential
SIL1	64374	Essential
SIM1	6492	Essential
SIM2	6493	Essential
SIN3A	25942	Essential
SIN3B	23309	Essential
SIRT1	23411	Essential
SIRT6	51548	Essential
SIRT7	51547	Essential
SIX1	6495	Essential
SIX2	10736	Essential
SIX3	6496	Essential
SIX4	51804	Essential
SIX5	147912	Essential
SKI	6497	Essential
SKIL	6498	Essential
SKIV2L	6499	Essential
SKOR2	652991	Essential
SLC11A1	6556	Essential
SLC11A2	4891	Essential
SLC12A1	6557	Essential
SLC12A2	6558	Essential
SLC12A5	57468	Essential
SLC12A6	9990	Essential
SLC13A1	6561	Essential
SLC14A1	6563	Essential
SLC17A5	26503	Essential
SLC17A6	57084	Essential
SLC17A7	57030	Essential
SLC18A2	6571	Essential
SLC18A3	6572	Essential
SLC19A1	6573	Essential
SLC19A2	10560	Essential
SLC19A3	80704	Essential
SLC1A2	6506	Essential
SLC20A1	6574	Essential
SLC22A5	6584	Essential
SLC23A1	9963	Essential
SLC23A2	9962	Essential
SLC25A12	8604	Essential
SLC25A13	10165	Essential
SLC25A19	60386	Essential
SLC25A25	114789	Essential
SLC25A26	115286	Essential
SLC25A31	83447	Essential
SLC25A37	51312	Essential
SLC26A2	1836	Essential
SLC26A3	1811	Essential
SLC26A8	116369	Essential
SLC27A4	10999	Essential
SLC29A3	55315	Essential
SLC2A1	6513	Essential
SLC2A2	6514	Essential
SLC2A3	6515	Essential
SLC2A4	6517	Essential
SLC2A8	29988	Essential
SLC2A9	56606	Essential
SLC30A1	7779	Essential
SLC30A4	7782	Essential
SLC30A5	64924	Essential
SLC31A1	1317	Essential
SLC32A1	140679	Essential
SLC34A1	6569	Essential
SLC34A2	10568	Essential
SLC35A1	10559	Essential
SLC35C1	55343	Essential
SLC35D1	23169	Essential
SLC37A4	2542	Essential
SLC39A4	55630	Essential
SLC3A2	6520	Essential
SLC40A1	30061	Essential
SLC45A2	51151	Essential
SLC4A1	6521	Essential
SLC4A10	57282	Essential
SLC4A2	6522	Essential
SLC4A3	6508	Essential
SLC4A4	8671	Essential
SLC4A7	9497	Essential
SLC52A3	113278	Essential
SLC5A1	6523	Essential
SLC5A3	6526	Essential
SLC5A6	8884	Essential
SLC5A7	60482	Essential
SLC6A11	6538	Essential
SLC6A3	6531	Essential
SLC6A4	6532	Essential
SLC6A5	9152	Essential
SLC6A6	6533	Essential
SLC6A9	6536	Essential
SLC7A1	6541	Essential
SLC7A10	56301	Essential
SLC7A5	8140	Essential
SLC7A7	9056	Essential
SLC8A1	6546	Essential
SLC9A1	6548	Essential
SLC9A3	6550	Essential
SLC9A3R1	9368	Essential
SLC9C1	285335	Essential
SLCO2A1	6578	Essential
SLIT1	6585	Essential
SLIT2	9353	Essential
SLIT3	6586	Essential
SLITRK1	114798	Essential
SLX4	84464	Essential
SMAD1	4086	Essential
SMAD2	4087	Essential
SMAD3	4088	Essential
SMAD4	4089	Essential
SMAD5	4090	Essential
SMAD6	4091	Essential
SMAD7	4092	Essential
SMAD9	4093	Essential
SMARCA2	6595	Essential
SMARCA4	6597	Essential
SMARCA5	8467	Essential
SMARCAD1	56916	Essential
SMARCB1	6598	Essential
SMARCC1	6599	Essential
SMC1A	8243	Essential
SMC1B	27127	Essential
SMC3	9126	Essential
SMCHD1	23347	Essential
SMCP	4184	Essential
SMN1	6606	Essential
SMO	6608	Essential
SMOC1	64093	Essential
SMPD1	6609	Essential
SMPD3	55512	Essential
SMTN	6525	Essential
SMURF1	57154	Essential
SMURF2	64750	Essential
SMYD1	150572	Essential
SNAI1	6615	Essential
SNAI2	6591	Essential
SNAP23	8773	Essential
SNAP25	6616	Essential
SNAP29	9342	Essential
SNAPC4	6621	Essential
SNAPIN	23557	Essential
SNCA	6622	Essential
SNCB	6620	Essential
SNF8	11267	Essential
SNIP1	79753	Essential
SNRNP200	23020	Essential
SNRPN	6638	Essential
SNX1	6642	Essential
SNX13	23161	Essential
SNX2	6643	Essential
SNX27	81609	Essential
SOCS1	8651	Essential
SOCS3	9021	Essential
SOCS7	30837	Essential
SOD1	6647	Essential
SOD2	6648	Essential
SOHLH2	54937	Essential
SOS1	6654	Essential
SOX1	6656	Essential
SOX10	6663	Essential
SOX11	6664	Essential
SOX17	64321	Essential
SOX18	54345	Essential
SOX2	6657	Essential
SOX3	6658	Essential
SOX4	6659	Essential
SOX5	6660	Essential
SOX6	55553	Essential
SOX7	83595	Essential
SOX8	30812	Essential
SOX9	6662	Essential
SP1	6667	Essential
SP2	6668	Essential
SP3	6670	Essential
SP4	6671	Essential
SP6	80320	Essential
SP7	121340	Essential
SP8	221833	Essential
SPACA1	81833	Essential
SPAG16	79582	Essential
SPAG6	9576	Essential
SPAG9	9043	Essential
SPAM1	6677	Essential
SPAST	6683	Essential
SPATA22	84690	Essential
SPDEF	25803	Essential
SPEF2	79925	Essential
SPEG	10290	Essential
SPEM1	374768	Essential
SPEN	23013	Essential
SPESP1	246777	Essential
SPHK1	8877	Essential
SPHK2	56848	Essential
SPIB	6689	Essential
SPIC	121599	Essential
SPINK2	6691	Essential
SPINK1	6690	Essential
SPINK5	11005	Essential
SPINT1	6692	Essential
SPINT2	10653	Essential
SPNS1	83985	Essential
SPO11	23626	Essential
SPOP	8405	Essential
SPP1	6696	Essential
SPR	6697	Essential
SPRY1	10252	Essential
SPRY2	10253	Essential
SPRY4	81848	Essential
SPTA1	6708	Essential
SPTAN1	6709	Essential
SPTB	6710	Essential
SPTBN1	6711	Essential
SPTBN4	57731	Essential
SPTLC1	10558	Essential
SPTLC2	9517	Essential
SQSTM1	8878	Essential
SRC	6714	Essential
SRD5A3	79644	Essential
SREBF1	6720	Essential
SREBF2	6721	Essential
SRF	6722	Essential
SRGAP2	23380	Essential
SRPK2	6733	Essential
SRRT	51593	Essential
SRSF1	6426	Essential
SRSF10	10772	Essential
SRSF2	6427	Essential
SRSF3	6428	Essential
SRY	6736	Essential
SS18	6760	Essential
SS18L1	26039	Essential
SSB	6741	Essential
SSBP2	23635	Essential
SSBP3	23648	Essential
SSPN	8082	Essential
SSR1	6745	Essential
SSR3	6747	Essential
SSRP1	6749	Essential
ST14	6768	Essential
ST8SIA1	6489	Essential
ST8SIA2	8128	Essential
ST8SIA4	7903	Essential
STAB1	23166	Essential
STAB2	55576	Essential
STAG1	10274	Essential
STAM	8027	Essential
STAM2	10254	Essential
STAMBP	10617	Essential
STAR	6770	Essential
STAT1	6772	Essential
STAT3	6774	Essential
STAT5A	6776	Essential
STAT5B	6777	Essential
STAT6	6778	Essential
STIL	6491	Essential
STIM1	6786	Essential
STIM2	57620	Essential
STK11	6794	Essential
STK3	6788	Essential
STK36	27148	Essential
STK39	27347	Essential
STK4	6789	Essential
STRAP	11171	Essential
STRBP	55342	Essential
STUB1	10273	Essential
STX1A	6804	Essential
STX1B	112755	Essential
STX2	2054	Essential
STX4	6810	Essential
STXBP1	6812	Essential
STXBP2	6813	Essential
STXBP3	6814	Essential
STXBP5	134957	Essential
STYX	6815	Essential
SUCO	51430	Essential
SUDS3	64426	Essential
SUFU	51684	Essential
SULF1	23213	Essential
SULF2	55959	Essential
SULT1E1	6783	Essential
SUMF1	285362	Essential
SUMO1	7341	Essential
SUN1	23353	Essential
SUN2	25777	Essential
SUPT20H	55578	Essential
SUPT7L	9913	Essential
SUPV3L1	6832	Essential
SUV39H1	6839	Essential
SUV39H2	79723	Essential
SUV420H1	51111	Essential
SUV420H2	84787	Essential
